#ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0060840	artery development	7/265	107/18903	0.000778429246035572	0.0239401134789537	0.0204562293094851	ROBO1/CHD7/NRP1/SOX4/APOE/ROBO2/TGFB2	7
BP	GO:0048013	ephrin receptor signaling pathway	5/265	52/18903	0.000791364177334985	0.0241262852672735	0.0206153084548775	PTK2/EFNA5/ANKS1B/ARHGEF28/EPHB2	5
BP	GO:0021953	central nervous system neuron differentiation	9/265	174/18903	0.000799689621467961	0.0241699294212644	0.0206526012948985	DISC1/MAP2/DCC/NRP1/SOX4/MDGA2/EPHB2/SPOCK1/MDGA1	9
BP	GO:0090090	negative regulation of canonical Wnt signaling pathway	8/265	141/18903	0.000854097006419095	0.0254921579501444	0.0217824125637587	BICC1/NKD1/GPC3/WWTR1/ZNRF3/PRKN/NOTUM/APOE	8
BP	GO:0060071	Wnt signaling pathway, planar cell polarity pathway	5/265	53/18903	0.000863923928875775	0.0254921579501444	0.0217824125637587	NKD1/GPC3/ROR1/ZNRF3/PRICKLE2	5
BP	GO:0022898	regulation of transmembrane transporter activity	12/265	291/18903	0.000870826307049618	0.0254921579501444	0.0217824125637587	CACNB2/CHRM3/PDE4D/RELN/STK39/ATP1B3/ATP1A2/ATP1B1/EPHB2/CACNB4/WNK2/UTRN	12
BP	GO:0030007	cellular potassium ion homeostasis	3/265	14/18903	0.000884345654577005	0.0254921579501444	0.0217824125637587	ATP1B3/ATP1A2/ATP1B1	3
BP	GO:0090128	regulation of synapse maturation	3/265	14/18903	0.000884345654577005	0.0254921579501444	0.0217824125637587	DISC1/RELN/YWHAZ	3
BP	GO:0035107	appendage morphogenesis	8/265	142/18903	0.000894334120897821	0.0254921579501444	0.0217824125637587	GPC3/FRAS1/ASPH/PCSK5/CHD7/SOX4/TBX3/TGFB2	8
BP	GO:0035108	limb morphogenesis	8/265	142/18903	0.000894334120897821	0.0254921579501444	0.0217824125637587	GPC3/FRAS1/ASPH/PCSK5/CHD7/SOX4/TBX3/TGFB2	8
BP	GO:0008344	adult locomotory behavior	6/265	80/18903	0.000905643978216412	0.0256063531260221	0.0218799894906953	PREX2/ATP1A2/CHD7/PRKN/CACNB4/HEXA	6
BP	GO:0034446	substrate adhesion-dependent cell spreading	7/265	111/18903	0.000967106363892597	0.0271253992944596	0.0231779765190596	PTK2/EFNA5/LAMC1/NEDD9/ITGAV/NRP1/ATRNL1	7
BP	GO:0003179	heart valve morphogenesis	5/265	55/18903	0.00102376385030961	0.0283560304121673	0.024229520086777	ROBO1/SOX4/ROBO2/ROCK2/TGFB2	5
BP	GO:0023061	signal release	16/265	470/18903	0.0010271579755691	0.0283560304121673	0.024229520086777	CACNB2/GLUL/ACSL4/MCTP1/EFNA5/PCSK5/SYN3/CHD7/PRKN/CASK/SOX4/TBX3/SPP1/MIF/CACNB4/MCU	16
BP	GO:0051235	maintenance of location	13/265	342/18903	0.00113354775090988	0.0310237349933343	0.0265090070528806	PDE4D/FTL/CD36/ATP1A2/CHD7/ITPR2/ITGAV/FTH1/APOE/PRKD1/TMSB10/HEXA/RNF213	13
BP	GO:0008361	regulation of cell size	9/265	183/18903	0.00114148939365092	0.0310237349933343	0.0265090070528806	DISC1/MAP2/DCC/EFNA5/NRCAM/NRP1/SPP1/APOE/SEMA6D	9
BP	GO:0090175	regulation of establishment of planar polarity	5/265	57/18903	0.00120456353653319	0.0324861519929644	0.0277586058702305	NKD1/GPC3/ROR1/ZNRF3/PRICKLE2	5
BP	GO:0019935	cyclic-nucleotide-mediated signaling	6/265	86/18903	0.00132158362120369	0.0343537304736277	0.0293544050583794	PDE4D/CD36/CAP2/APOE/AHR/PDE7A	6
BP	GO:0036376	sodium ion export across plasma membrane	3/265	16/18903	0.00133260334980415	0.0343537304736277	0.0293544050583794	ATP1B3/ATP1A2/ATP1B1	3
BP	GO:0042159	lipoprotein catabolic process	3/265	16/18903	0.00133260334980415	0.0343537304736277	0.0293544050583794	NOTUM/LYPLAL1/APOE	3
BP	GO:0072578	neurotransmitter-gated ion channel clustering	3/265	16/18903	0.00133260334980415	0.0343537304736277	0.0293544050583794	RELN/APOE/SLC7A11	3
BP	GO:0099170	postsynaptic modulation of chemical synaptic transmission	3/265	16/18903	0.00133260334980415	0.0343537304736277	0.0293544050583794	PLCB1/DCC/EGLN1	3
BP	GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	3/265	16/18903	0.00133260334980415	0.0343537304736277	0.0293544050583794	NKD1/GPC3/ZNRF3	3
BP	GO:0051651	maintenance of location in cell	10/265	226/18903	0.00137385348094343	0.0349821293445673	0.0298913562057941	PDE4D/FTL/ATP1A2/CHD7/ITPR2/FTH1/APOE/PRKD1/TMSB10/HEXA	10
BP	GO:0010720	positive regulation of cell development	12/265	307/18903	0.00137693492571314	0.0349821293445673	0.0298913562057941	DISC1/ROBO1/IL1RAPL1/RELN/MME/EFNA5/NEDD9/NRP1/EPHB2/ROBO2/STAU2/PRKDC	12
BP	GO:0021988	olfactory lobe development	4/265	35/18903	0.00140451984894859	0.0354262344634082	0.0302708329428828	ROBO1/ATP1A2/CHD7/ROBO2	4
BP	GO:0035023	regulation of Rho protein signal transduction	6/265	88/18903	0.00148840704719104	0.0372739650532271	0.0318496726038023	ROBO1/ARHGEF3/ARHGEF28/PRAG1/NRP1/APOE	6
BP	GO:2000649	regulation of sodium ion transmembrane transporter activity	5/265	60/18903	0.00151863013791754	0.0377611153442474	0.0322659303659075	STK39/ATP1A2/ATP1B1/WNK2/UTRN	5
BP	GO:0050775	positive regulation of dendrite morphogenesis	4/265	36/18903	0.00156286583405748	0.038378655672246	0.0327936031594596	IL1RAPL1/RELN/EPHB2/STAU2	4
BP	GO:0050920	regulation of chemotaxis	10/265	230/18903	0.0015653587453312	0.038378655672246	0.0327936031594596	ROBO1/PTK2/STK39/NEDD9/NRP1/MIF/ROBO2/SEMA6D/PRKD1/MCU	10
BP	GO:0003184	pulmonary valve morphogenesis	3/265	17/18903	0.00160148375666354	0.0387227727645681	0.0330876426240613	ROBO1/ROBO2/TGFB2	3
BP	GO:0055119	relaxation of cardiac muscle	3/265	17/18903	0.00160148375666354	0.0387227727645681	0.0330876426240613	PDE4D/ATP1A2/ATP1B1	3
BP	GO:0050769	positive regulation of neurogenesis	10/265	231/18903	0.00161647209894222	0.0388174738280234	0.0331685623185981	DISC1/ROBO1/IL1RAPL1/RELN/MME/EFNA5/NRP1/EPHB2/ROBO2/STAU2	10
BP	GO:0007611	learning or memory	11/265	273/18903	0.00170153703589724	0.040582237060243	0.0346765084437061	PLCB1/RELN/MME/ATP1A2/NEDD9/PRKN/NRXN3/APOE/EPHB2/AFF2/SLC7A11	11
BP	GO:0001941	postsynaptic membrane organization	4/265	37/18903	0.00173321726434332	0.0410107730620147	0.0350426817589377	RELN/APOE/EPHB2/SLC7A11	4
BP	GO:0035904	aorta development	5/265	62/18903	0.00175900863817809	0.0410107730620147	0.0350426817589377	ROBO1/CHD7/SOX4/ROBO2/TGFB2	5
BP	GO:0032872	regulation of stress-activated MAPK cascade	9/265	195/18903	0.00177170811879295	0.0410107730620147	0.0350426817589377	PLCB1/MID1/SH3RF3/TNFRSF19/STK39/MAP4K4/PRKN/IGF1R/TGFB2	9
BP	GO:0007163	establishment or maintenance of cell polarity	10/265	234/18903	0.0017779913021752	0.0410107730620147	0.0350426817589377	RHOBTB1/KIF26B/PTK2/PARD3B/CAP2/DLG5/FAT1/IGF1R/ROCK2/MPP7	10
BP	GO:0022618	ribonucleoprotein complex assembly	10/265	234/18903	0.0017779913021752	0.0410107730620147	0.0350426817589377	RPS19/EIF3E/RPL13A/RPLP0/RPSA/RPL10/PRKDC/EIF3H/RPS28/RPS5	10
BP	GO:0001656	metanephros development	6/265	92/18903	0.00186970264820583	0.0424569737599397	0.036278424151316	GPC3/FRAS1/KIF26B/WWTR1/DLG5/ROBO2	6
BP	GO:0046579	positive regulation of Ras protein signal transduction	5/265	63/18903	0.00188912946564478	0.0424569737599397	0.036278424151316	ROBO1/ARHGEF3/MAP4K4/PRAG1/AUTS2	5
BP	GO:0051965	positive regulation of synapse assembly	5/265	63/18903	0.00188912946564478	0.0424569737599397	0.036278424151316	IL1RAPL1/EFNA5/DLG5/EPHB2/STAU2	5
BP	GO:0070542	response to fatty acid	5/265	63/18903	0.00188912946564478	0.0424569737599397	0.036278424151316	PLCB1/AKR1C2/SCD/CD36/AKR1C3	5
BP	GO:0003203	endocardial cushion morphogenesis	4/265	38/18903	0.00191603504631232	0.0427179155465024	0.0365013923935947	ROBO1/TBX3/ROBO2/TGFB2	4
BP	GO:0010811	positive regulation of cell-substrate adhesion	7/265	125/18903	0.00192510857283154	0.0427179155465024	0.0365013923935947	DISC1/CD36/NEDD9/MAP4K4/NRP1/CDK6/UTRN	7
BP	GO:0007015	actin filament organization	15/265	454/18903	0.00195827030462719	0.0430220947114971	0.0367613058963344	RHOBTB1/PHACTR1/PPP1R9A/ENAH/NEDD9/PRKN/NRP1/TPM2/CTNNA2/FAT1/ROCK2/TMSB10/ARHGAP12/FAM171A1/MCU	15
BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	9/265	198/18903	0.00196628547072905	0.0430220947114971	0.0367613058963344	PLCB1/MID1/SH3RF3/TNFRSF19/STK39/MAP4K4/PRKN/IGF1R/TGFB2	9
BP	GO:0030516	regulation of axon extension	6/265	93/18903	0.00197562956319197	0.0430220947114971	0.0367613058963344	DISC1/MAP2/NRCAM/NRP1/APOE/SEMA6D	6
BP	GO:0051962	positive regulation of nervous system development	11/265	279/18903	0.00201775656485745	0.0433152313955473	0.0370117838747793	DISC1/ROBO1/IL1RAPL1/RELN/MME/EFNA5/DLG5/NRP1/EPHB2/ROBO2/STAU2	11
BP	GO:0051893	regulation of focal adhesion assembly	5/265	64/18903	0.00202615457754414	0.0433152313955473	0.0370117838747793	PTK2/EFNA5/MAP4K4/NRP1/ROCK2	5
BP	GO:0090109	regulation of cell-substrate junction assembly	5/265	64/18903	0.00202615457754414	0.0433152313955473	0.0370117838747793	PTK2/EFNA5/MAP4K4/NRP1/ROCK2	5
BP	GO:0003170	heart valve development	5/265	65/18903	0.00217029751812362	0.0461155339305541	0.039404572482168	ROBO1/SOX4/ROBO2/ROCK2/TGFB2	5
BP	GO:0061003	positive regulation of dendritic spine morphogenesis	3/265	19/18903	0.00223536393047442	0.0472119634954416	0.040341444173305	RELN/EPHB2/STAU2	3
BP	GO:0071826	ribonucleoprotein complex subunit organization	10/265	242/18903	0.00227339623981928	0.0477277078850683	0.0407821348788256	RPS19/EIF3E/RPL13A/RPLP0/RPSA/RPL10/PRKDC/EIF3H/RPS28/RPS5	10
BP	GO:2000027	regulation of animal organ morphogenesis	7/265	129/18903	0.00230203946008189	0.0480413711133756	0.0410501522768989	NKD1/GPC3/ROBO1/ROR1/ZNRF3/PRICKLE2/ROBO2	7
CC	GO:0022626	cytosolic ribosome	20/272	105/19869	1.47823459576817e-17	5.26251516093469e-15	4.32578123814265e-15	RPL8/RPL28/RPS19/RPLP1/RPL13A/RPL18/RPLP0/RPLP2/RPL35/RPS20/RPSA/RPL13/RPL7A/RPL10/RPS11/RPL30/RPS28/RPS18/RPL18A/RPS5	20
CC	GO:0022625	cytosolic large ribosomal subunit	13/272	59/19869	1.02834745504392e-12	1.61305539317301e-10	1.32592962537581e-10	RPL8/RPL28/RPLP1/RPL13A/RPL18/RPLP0/RPLP2/RPL35/RPL13/RPL7A/RPL10/RPL30/RPL18A	13
CC	GO:0044391	ribosomal subunit	20/272	188/19869	1.49376098309056e-12	1.61305539317301e-10	1.32592962537581e-10	RPL8/RPL28/RPS19/RPLP1/RPL13A/RPL18/RPLP0/RPLP2/RPL35/RPS20/RPSA/RPL13/RPL7A/RPL10/RPS11/RPL30/RPS28/RPS18/RPL18A/RPS5	20
CC	GO:0030055	cell-substrate junction	29/272	432/19869	1.81242179008204e-12	1.61305539317301e-10	1.32592962537581e-10	LAMA3/MME/PTK2/ENAH/RPL8/PALLD/NEDD9/MAP4K4/PRAG1/RPS19/CASK/ITGAV/NRP1/RPLP1/RPL13A/RPL18/ALCAM/RPLP0/PABPC1/RPLP2/YWHAZ/FAT1/RPL7A/RPS11/RPL30/CD46/ITGA6/RPS18/RPS5	29
CC	GO:0005925	focal adhesion	28/272	422/19869	5.91548829843247e-12	4.21182766848392e-10	3.46211736202995e-10	MME/PTK2/ENAH/RPL8/PALLD/NEDD9/MAP4K4/PRAG1/RPS19/CASK/ITGAV/NRP1/RPLP1/RPL13A/RPL18/ALCAM/RPLP0/PABPC1/RPLP2/YWHAZ/FAT1/RPL7A/RPS11/RPL30/CD46/ITGA6/RPS18/RPS5	28
CC	GO:0005840	ribosome	21/272	232/19869	9.35655562399625e-12	5.55155633690444e-10	4.56337274293151e-10	RPL8/RPL28/RPS19/RPLP1/RPL13A/RPL18/RPLP0/RPLP2/RPL35/RPS20/RPSA/RPL13/RPL7A/RPL10/RPS11/RPL30/EIF3H/RPS28/RPS18/RPL18A/RPS5	21
CC	GO:0015934	large ribosomal subunit	13/272	115/19869	6.2800774114575e-09	3.1938679406841e-07	2.62535566975216e-07	RPL8/RPL28/RPLP1/RPL13A/RPL18/RPLP0/RPLP2/RPL35/RPL13/RPL7A/RPL10/RPL30/RPL18A	13
CC	GO:0098984	neuron to neuron synapse	21/272	351/19869	1.80589555654982e-08	8.03623522664671e-07	6.60577585159014e-07	DISC1/DNM3/PPP1R9A/DCC/ANKS1B/RPL8/CAP2/SYN3/DLG5/RPS19/NRCAM/PRKN/CTNND2/RPLP0/GRID1/YWHAZ/ARHGAP44/SPOCK1/EGLN1/RPL30/RPS18	21
CC	GO:0014069	postsynaptic density	20/272	321/19869	2.03437034625067e-08	8.04706492516933e-07	6.61467785096711e-07	DISC1/DNM3/PPP1R9A/DCC/ANKS1B/RPL8/CAP2/SYN3/DLG5/RPS19/NRCAM/PRKN/CTNND2/RPLP0/GRID1/ARHGAP44/SPOCK1/EGLN1/RPL30/RPS18	20
CC	GO:0032279	asymmetric synapse	20/272	327/19869	2.76923172845911e-08	9.85846495331444e-07	8.1036465317014e-07	DISC1/DNM3/PPP1R9A/DCC/ANKS1B/RPL8/CAP2/SYN3/DLG5/RPS19/NRCAM/PRKN/CTNND2/RPLP0/GRID1/ARHGAP44/SPOCK1/EGLN1/RPL30/RPS18	20
CC	GO:0099572	postsynaptic specialization	20/272	342/19869	5.80547557053357e-08	1.87886300282723e-06	1.54442316613238e-06	DISC1/DNM3/PPP1R9A/DCC/ANKS1B/RPL8/CAP2/SYN3/DLG5/RPS19/NRCAM/PRKN/CTNND2/RPLP0/GRID1/ARHGAP44/SPOCK1/EGLN1/RPL30/RPS18	20
CC	GO:0042788	polysomal ribosome	7/272	31/19869	1.65616352962633e-07	4.91328513789145e-06	4.03871457224667e-06	RPL8/RPL18/RPL7A/RPL30/EIF3H/RPS28/RPL18A	7
CC	GO:0022627	cytosolic small ribosomal subunit	7/272	45/19869	2.42664762548686e-06	6.37363466832605e-05	5.23912015906163e-05	RPS19/RPS20/RPSA/RPS11/RPS28/RPS18/RPS5	7
CC	GO:0016010	dystrophin-associated glycoprotein complex	5/272	17/19869	2.50648554372373e-06	6.37363466832605e-05	5.23912015906163e-05	SNTG1/SGCD/SGCE/SGCZ/UTRN	5
CC	GO:0090665	glycoprotein complex	5/272	22/19869	1.00848609492389e-05	0.000239347366528602	0.000196743252202695	SNTG1/SGCD/SGCE/SGCZ/UTRN	5
CC	GO:0005844	polysome	7/272	66/19869	3.26031912416354e-05	0.000725421005126388	0.000596295208235174	RPL8/RPL18/RPL7A/RPL30/EIF3H/RPS28/RPL18A	7
CC	GO:0015935	small ribosomal subunit	7/272	77/19869	8.85905874283485e-05	0.00185519112497012	0.00152496491053132	RPS19/RPS20/RPSA/RPS11/RPS28/RPS18/RPS5	7
CC	GO:0098978	glutamatergic synapse	14/272	324/19869	0.000161803851713397	0.00320012062277607	0.00263049536703651	PLCB1/DNM3/IL1RAPL1/SYN3/NRCAM/NRP1/APOE/EPHB2/GRID1/YWHAZ/ARHGAP44/SPARCL1/EGLN1/CACNB4	14
CC	GO:0005604	basement membrane	7/272	99/19869	0.000424988462897932	0.00796294172587704	0.00654552868064405	FRAS1/COL4A5/LAMA3/EFNA5/LAMC1/CASK/ATRNL1	7
CC	GO:0005890	sodium:potassium-exchanging ATPase complex	3/272	12/19869	0.00050941144273313	0.00906752368064971	0.00745349374104263	ATP1B3/ATP1A2/ATP1B1	3
CC	GO:0042383	sarcolemma	8/272	136/19869	0.00057888595859072	0.00981349529801411	0.00806668152823159	CACNB2/SGCD/ATP1A2/ATP1B1/SGCE/IGF1R/SGCZ/UTRN	8
CC	GO:0030175	filopodium	7/272	108/19869	0.000717366346127917	0.0116082917827972	0.00954200211595986	MAP2/PPP1R9A/ENAH/ITGAV/OSBPL3/FAT1/UTRN	7
CC	GO:0005912	adherens junction	9/272	179/19869	0.00082990166871572	0.0128454345244694	0.010558931986406	LAMA3/EFNA5/PARD3B/STXBP6/DLG5/CTNND2/CTNNA2/CDH9/MPP7	9
CC	GO:0090533	cation-transporting ATPase complex	3/272	18/19869	0.00177802817877632	0.0263740846518487	0.0216794663903428	ATP1B3/ATP1A2/ATP1B1	3
CC	GO:0036464	cytoplasmic ribonucleoprotein granule	10/272	248/19869	0.00229459203562606	0.0326749905873151	0.0268588036170124	DYNC1I1/IGF2BP2/PRKAA2/RPL28/IGF2BP3/RPLP0/PABPC1/UBAP2/STAU2/ROCK2	10
CC	GO:0034704	calcium channel complex	5/272	69/19869	0.00255092208466381	0.0349280100823199	0.0287107829771879	CACNB2/CACNA2D3/PDE4D/CACNB4/MCU	5
CC	GO:0043197	dendritic spine	8/272	175/19869	0.00289568995151871	0.0381242923635414	0.0313381232320062	DNM3/ASAP1/PPP1R9A/PTK2/ANKS1B/ATP1A2/EPHB2/ARHGAP44	8
CC	GO:0044309	neuron spine	8/272	176/19869	0.00299853984881786	0.0381242923635414	0.0313381232320062	DNM3/ASAP1/PPP1R9A/PTK2/ANKS1B/ATP1A2/EPHB2/ARHGAP44	8
CC	GO:0005891	voltage-gated calcium channel complex	4/272	45/19869	0.00329376799627963	0.0404338416095016	0.0332365699806075	CACNB2/CACNA2D3/PDE4D/CACNB4	4
CC	GO:0035770	ribonucleoprotein granule	10/272	265/19869	0.00368625657465827	0.0437435780192781	0.0359571693949122	DYNC1I1/IGF2BP2/PRKAA2/RPL28/IGF2BP3/RPLP0/PABPC1/UBAP2/STAU2/ROCK2	10
CC	GO:0005938	cell cortex	11/272	312/19869	0.00396968383559219	0.0447821122650409	0.0368108433166215	RHOBTB1/PPP1R9A/ASPH/PTK2/PARD3B/NEDD9/STXBP6/ITPR2/PRKD1/MPP7/UTRN	11
CC	GO:0045211	postsynaptic membrane	10/272	269/19869	0.00409515985794453	0.0447821122650409	0.0368108433166215	CHRM3/DNM3/IL1RAPL1/DCC/NRCAM/NRP1/EPHB2/GRID1/GABRG3/UTRN	10
CC	GO:0098533	ATPase dependent transmembrane transport complex	3/272	24/19869	0.00415115085602907	0.0447821122650409	0.0368108433166215	ATP1B3/ATP1A2/ATP1B1	3
MF	GO:0003735	structural constituent of ribosome	20/259	176/18432	6.68137368418645e-13	3.91528497893326e-10	3.49541339056912e-10	RPL8/RPL28/RPS19/RPLP1/RPL13A/RPL18/RPLP0/RPLP2/RPL35/RPS20/RPSA/RPL13/RPL7A/RPL10/RPS11/RPL30/RPS28/RPS18/RPL18A/RPS5	20
MF	GO:0045296	cadherin binding	15/259	333/18432	7.8717967421911e-05	0.0230643644546199	0.0205909630572051	ASAP1/FMNL2/CEMIP2/STXBP6/EIF3E/CTNND2/CTNNA2/CDH9/UBAP2/EEF1D/YWHAZ/RPL7A/CD46/ITGA6/MPP7	15
