#ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0016032	viral process	48/1190	421/18903	4.90361120730596e-05	0.00474458846807327	0.00425133415219326	APOE/EEF1A1/RPSA/HSP90AB1/HMGA2/P4HB/PABPC1/ILF3/SRPK1/PPIA/NUCKS1/NECTIN2/DEK/CANX/EIF3B/SMARCA4/TRIM28/SETDB1/EIF3G/NUP153/TRIM27/PTBP1/BSG/CD46/RNASEK/VPS28/PPIB/MORC2/PCBP2/BICD1/IFITM3/CFL1/BCL2L1/ADAR/GALNT1/CTBP1/MAVS/ANPEP/CXADR/PVR/FUT8/RRP1B/NRP1/STAU1/EIF3L/CHMP6/TRIM26/DHX9	48
BP	GO:0140694	non-membrane-bounded organelle assembly	45/1190	386/18903	4.90396740886126e-05	0.00474458846807327	0.00425133415219326	RPS19/RPS28/RPS15/RPLP0/RPS27/VIL1/RPL10/RPL38/RPSA/RPL11/RPS14/RPS5/RPS23/RPS3/RPL6/TUBB/ASAP1/RPL5/ACTG1/PRKDC/ASPM/RPL24/RPL23A/NOP53/PRKAA2/TPR/EIF6/AUP1/UBAP2L/ATXN2/BICD1/NPM1/NEK7/KAT2A/POGZ/GOLGA8B/SQLE/RC3H1/LSM14A/YTHDF3/PRRC2C/LSM4/TPM1/CHMP6/CDK5RAP2	45
BP	GO:0048193	Golgi vesicle transport	37/1190	298/18903	6.06457175207556e-05	0.0057645350443413	0.00516524559936703	STXBP6/RACK1/EXOC2/KIF13A/BCAP31/COG5/KRT18/ANK3/TAPBP/KDELR2/COPE/AP3D1/KIF1C/SCAMP3/EXOC6B/ARFGEF2/VPS54/EXOC6/DNM2/GOLPH3L/ERGIC3/CREB3L2/KDELR1/TRAPPC9/TRAPPC5/COPA/AMN/PRKCI/RAB10/LMAN2/STX6/VTI1A/CNIH4/SNX8/TMED2/GGA1/LYPLA1	37
BP	GO:0098876	vesicle-mediated transport to the plasma membrane	23/1190	150/18903	6.40786259357539e-05	0.00579992068652987	0.00519695249874215	STXBP6/RACK1/EXOC2/KIF13A/WASHC1/KRT18/ANK3/HGS/EXOC6B/ARFGEF2/EXOC6/DNM2/GOLPH3L/SNX27/AMN/ATP6AP1/RAB11B/ACAP2/RAB10/STX6/VTI1A/GGA1/LYPLA1	23
BP	GO:0034368	protein-lipid complex remodeling	9/1190	30/18903	6.44917537197188e-05	0.00579992068652987	0.00519695249874215	APOA2/APOE/APOA1/AGT/APOC2/LIPC/APOC1/APOM/APOB	9
BP	GO:0034369	plasma lipoprotein particle remodeling	9/1190	30/18903	6.44917537197188e-05	0.00579992068652987	0.00519695249874215	APOA2/APOE/APOA1/AGT/APOC2/LIPC/APOC1/APOM/APOB	9
BP	GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	11/1190	44/18903	6.55496574524865e-05	0.00579992068652987	0.00519695249874215	APOA1/CALR/P4HB/MDK/BRAF/DNM2/NEDD9/TRIOBP/PREX1/NRP1/ARPC2	11
BP	GO:0015986	proton motive force-driven ATP synthesis	15/1190	76/18903	6.63704471326784e-05	0.00579992068652987	0.00519695249874215	NDUFA13/NDUFB7/ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/NDUFA3/NDUFB11/NDUFS2/ATP5F1B/ATP5MF/SDHC/ATP5F1A/ATP6V0C/NDUFA11	15
BP	GO:0015931	nucleobase-containing compound transport	30/1190	223/18903	6.87637520173425e-05	0.00591368267349146	0.00529888762412671	IGF2BP2/PEG10/IGF2BP1/SLC29A4/DDX39B/AKAP8L/LRPPRC/TOMM20/FLOT1/XPO5/KHSRP/SLC29A1/NUP153/TPR/AHCTF1/PABPN1/HNRNPA1/NUP205/ATXN2/NUP107/NPM1/CPSF6/SMG5/SMG6/SLC25A36/ZC3H3/XPOT/SMG7/DHX9/ABCC5	30
BP	GO:0070936	protein K48-linked ubiquitination	14/1190	68/18903	7.1100484315442e-05	0.00601910037532914	0.00539334594840162	PPIA/UBE2K/PELI1/NEDD4L/UBE2E3/RNF216/ZNRF1/RNF187/UBE2Q2/RNF115/UBE2E1/TTC3/UBE2D2/UBE2G1	14
BP	GO:0022604	regulation of cell morphogenesis	38/1190	312/18903	7.35333205201979e-05	0.00603641712997625	0.00540886242805667	RELN/APOA1/VIL1/FMNL2/CALR/PLXNC1/RHOBTB1/P4HB/PTK2/PRKDC/ARHGEF18/SLC9A3R1/MDK/ACTN4/FGD6/NEDD4L/PLXNB1/DLG1/PHIP/BRAF/DNM2/DVL3/CFL1/PRPF40A/CUL7/NEDD9/TRIOBP/FBXW8/CDC42EP1/PREX1/RNF157/NRP1/TPM1/STAU2/ARPC2/PALM/RDX/ARMCX5-GPRASP2	38
BP	GO:2001020	regulation of response to DNA damage stimulus	38/1190	312/18903	7.35333205201979e-05	0.00603641712997625	0.00540886242805667	SOX4/MIF/RPS3/SUPT3H/ACTB/HMGA2/DEK/RPL26/PRKDC/DDX39B/SMARCA4/TPT1/TRIM28/SMARCC1/SPIDR/NSD2/RIF1/FXR1/PARP1/UCHL5/UBQLN4/HDGFL2/CLU/NPM1/BCL2L1/KAT2A/POGZ/UBE2V2/EEF1E1/SKIL/PPP1R10/SHLD1/PAXIP1/DHX9/ZNHIT1/EPC2/BABAM1/USP22	38
BP	GO:0072331	signal transduction by p53 class mediator	25/1190	173/18903	8.50969349636784e-05	0.00681182893826089	0.0061036612972857	RPS15/TRIM24/SOX4/RPL37/RPL23/RPL11/RPS20/MIF/NDRG1/RPL5/RPS7/RPL26/MDM4/NOP53/BAG6/STK11/EIF5A/NPM1/PRAP1/EEF1E1/CDK5RAP3/MSH2/NUAK1/PAXIP1/ZNHIT1	25
BP	GO:0040029	epigenetic regulation of gene expression	24/1190	163/18903	8.67638713364073e-05	0.00681182893826089	0.0061036612972857	JARID2/IGF2/HMGA2/KCNQ1OT1/ARID4B/TRIM28/SETDB1/UBR2/TRIM27/TPR/LMNA/RIF1/TET1/MORC2/CDYL/DNMT3A/HDAC5/L3MBTL1/HELLS/MBD3/CTBP1/PCGF3/ZNF445/EZH2	24
BP	GO:0010212	response to ionizing radiation	22/1190	143/18903	8.71135042093392e-05	0.00681182893826089	0.0061036612972857	EEF1D/NUCKS1/RPL26/PRKDC/COP1/SPIDR/HSPA5/DNMT3A/DNM2/PARP1/MAPK14/STK11/BCL2L1/INTS7/PRAP1/INTS3/VCAM1/MSH2/GRB2/XRCC6/PAXIP1/BABAM1	22
BP	GO:1900024	regulation of substrate adhesion-dependent cell spreading	13/1190	61/18903	8.80081258173241e-05	0.00681182893826089	0.0061036612972857	APOA1/CALR/P4HB/PTK2/MDK/ACTN4/BRAF/DNM2/NEDD9/TRIOBP/PREX1/NRP1/ARPC2	13
BP	GO:0070972	protein localization to endoplasmic reticulum	15/1190	78/18903	9.0670548017246e-05	0.00691905674869632	0.0061997415486366	SNAP25-AS1/ANK2/BCAP31/BAG6/SRP14/HSPA5/KDELR2/GPAA1/SRP9/KDELR1/ZFAND2B/RAB3GAP2/RAB10/TRAM1/SEC61A1	15
BP	GO:2001233	regulation of apoptotic signaling pathway	43/1190	374/18903	9.83428259896274e-05	0.00735628457232606	0.00659151453198263	AGT/RPL11/MIF/RPS3/RACK1/P4HB/RPS7/PPIA/RPL26/NDUFA13/SLC9A3R1/BCAP31/TPT1/LMNA/ITGA6/PDIA3/CSNK2A1/TMBIM6/PHIP/COL2A1/PARP1/NCK2/CLU/EIF5A/URI1/MAZ/BCL2L1/HELLS/PAK2/NONO/PPP2R1A/EEF1E1/RBCK1/PIH1D1/PRDX2/SKIL/PARL/CTNNB1/GRINA/NRP1/STK4/NF1/TCF7L2	43
BP	GO:0097284	hepatocyte apoptotic process	7/1190	19/18903	9.91156836064603e-05	0.00735628457232606	0.00659151453198263	H19/IGF1R/KRT18/DNMT3A/BCL2L1/ADAR/STK4	7
BP	GO:0006754	ATP biosynthetic process	18/1190	106/18903	0.000103521077251978	0.00757942157501647	0.00679145388742708	H19/NDUFA13/NDUFB7/ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/PARP1/NDUFA3/TMSB4X/NDUFB11/NDUFS2/ATP5F1B/ATP5MF/SDHC/ATP5F1A/ATP6V0C/NDUFA11	18
BP	GO:0061951	establishment of protein localization to plasma membrane	13/1190	62/18903	0.000105015920310119	0.00758635008320301	0.00679766209782835	RACK1/KIF13A/KRT18/ANK3/GOLPH3L/AMN/ATP6AP1/GORASP2/RAB10/GGA1/RDX/LYPLA1/RILPL1	13
BP	GO:0034367	protein-containing complex remodeling	9/1190	32/18903	0.000112786455980457	0.00804048708555418	0.0072045863570896	APOA2/APOE/APOA1/AGT/APOC2/LIPC/APOC1/APOM/APOB	9
BP	GO:0099173	postsynapse organization	24/1190	166/18903	0.00011604090972889	0.00816506037546918	0.00731620882665265	APOE/RELN/IGF1R/ACTB/ACTG1/DTNBP1/ARF1/TANC1/DLG1/NGEF/CNKSR2/FRRS1L/CFL1/NEDD9/NRCAM/CDH2/DNM3/ADAM10/NRP1/STAU2/SHANK3/EFNA1/ARMCX5-GPRASP2/WASL	24
BP	GO:0072659	protein localization to plasma membrane	35/1190	285/18903	0.000118127290993252	0.00820530336668515	0.00735226809798759	VIL1/DPP10/RACK1/ACTB/PIP5K1A/KIF13A/SLC9A3R1/ANK2/FLOT1/ROCK2/PDZK1/KRT18/BSG/ANK3/CCDC88A/DLG1/C2CD5/PIK3R2/GOLPH3L/AMN/PRKCI/BCL2L1/ATP6AP1/GORASP2/RAB10/CDH2/RAP2A/CLTC/TMED2/GGA1/ATP1B1/PALM/RDX/LYPLA1/RILPL1	35
BP	GO:0009206	purine ribonucleoside triphosphate biosynthetic process	19/1190	117/18903	0.00012470649597343	0.00855265563524104	0.00766350911964634	H19/NDUFA13/NDUFB7/ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/PARP1/NDUFA3/TMSB4X/NDUFB11/NDUFS2/ATP5F1B/ATP5MF/SDHC/ATP5F1A/ATP6V0C/NDUFA11/NME2	19
BP	GO:0009205	purine ribonucleoside triphosphate metabolic process	31/1190	242/18903	0.000131756754169209	0.00882800718764463	0.00791023472429466	H19/GAPDH/NDUFA13/NDUFB7/OLA1/PRKAA2/ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/EIF6/RPTOR/PFKL/PARP1/NDUFA3/ITPA/TMSB4X/NDUFB11/AK3/NDUFS2/MLXIPL/FOXK1/ATP5F1B/ATP5MF/SDHC/ATP5F1A/TPI1/ATP6V0C/NDUFA11/ATP1B1/NME2	31
BP	GO:0006119	oxidative phosphorylation	22/1190	147/18903	0.000131980173901664	0.00882800718764463	0.00791023472429466	COX6B1/NDUFA13/NDUFB7/ATP5ME/ATP5F1D/ATP5F1E/NDUFA3/NDUFB11/COX6A1/NDUFS2/MLXIPL/COX5B/ATP5F1B/UQCRB/ATP5MF/MSH2/UQCC2/SDHC/COX6C/ATP5F1A/UQCRQ/NDUFA11	22
BP	GO:0009145	purine nucleoside triphosphate biosynthetic process	19/1190	118/18903	0.000140022915245691	0.00919309126617261	0.00823736413117834	H19/NDUFA13/NDUFB7/ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/PARP1/NDUFA3/TMSB4X/NDUFB11/NDUFS2/ATP5F1B/ATP5MF/SDHC/ATP5F1A/ATP6V0C/NDUFA11/NME2	19
BP	GO:0097061	dendritic spine organization	15/1190	81/18903	0.000141597114956044	0.00919309126617261	0.00823736413117834	APOE/RELN/IGF1R/DTNBP1/ARF1/TANC1/NGEF/CFL1/NEDD9/DNM3/STAU2/SHANK3/EFNA1/ARMCX5-GPRASP2/WASL	15
BP	GO:0043691	reverse cholesterol transport	7/1190	20/18903	0.000144225315176204	0.00919309126617261	0.00823736413117834	APOA2/APOE/APOA1/APOC2/LIPC/APOM/CLU	7
BP	GO:0046931	pore complex assembly	7/1190	20/18903	0.000144225315176204	0.00919309126617261	0.00823736413117834	CCT3/GSDMD/NUP153/AHCTF1/NUP205/NUP107/ADAM10	7
BP	GO:0031589	cell-substrate adhesion	42/1190	369/18903	0.000147338028629498	0.00928229580365835	0.00831729483524166	VTN/APOA1/MAP4K4/BCAM/CALR/ITGAE/CD36/P4HB/PTK2/ACTG1/SGCE/PIP5K1A/UTRN/PTPRA/CASK/MDK/ROCK2/NPNT/ACTN4/ITGA6/ONECUT2/CDK6/BRAF/DNM2/CD63/ATRNL1/NEDD9/MINK1/TRIOBP/VCAM1/LAMB1/SNED1/PPARD/TBCD/PREX1/CTNNB1/CAMSAP3/NRP1/STK4/ARPC2/NF1/EFNA1	42
BP	GO:0010810	regulation of cell-substrate adhesion	29/1190	222/18903	0.000152162273246493	0.00947603674079883	0.0084908941828533	VTN/APOA1/MAP4K4/CALR/CD36/P4HB/PTK2/ACTG1/UTRN/PTPRA/CASK/MDK/ROCK2/NPNT/ACTN4/ONECUT2/CDK6/BRAF/DNM2/NEDD9/MINK1/TRIOBP/TBCD/PREX1/CAMSAP3/NRP1/STK4/ARPC2/NF1	29
BP	GO:0009141	nucleoside triphosphate metabolic process	33/1190	267/18903	0.000161780011895783	0.00996050118694719	0.00892499300075779	H19/GAPDH/NDUFA13/NDUFB7/OLA1/PRKAA2/ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/EIF6/RPTOR/UCK2/PFKL/PARP1/NDUFA3/ITPA/TMSB4X/NDUFB11/CTPS2/AK3/NDUFS2/MLXIPL/FOXK1/ATP5F1B/ATP5MF/SDHC/ATP5F1A/TPI1/ATP6V0C/NDUFA11/ATP1B1/NME2	33
BP	GO:0030111	regulation of Wnt signaling pathway	39/1190	336/18903	0.000166858268941366	0.0101509686970782	0.00909565923159151	GPC3/APOE/DCDC2/BICC1/SOX4/RACK1/RPS12/GPC5/TBL1XR1/PTK7/ASPM/LGR5/PFDN5/ANKRD6/SLC9A3R1/RNF43/SMARCA4/MDK/SOX13/ZNRF3/WNK1/CSNK2A1/LYPD6/MAPK14/STK11/CSNK1E/PPP2R1A/TCF7L1/CDC73/CDH2/CTNNB1/SPIN1/ATP6V0C/STK4/PBXIP1/NOTUM/CSNK1G1/TLE1/TCF7L2	39
BP	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	24/1190	170/18903	0.000168620742476382	0.0101509686970782	0.00909565923159151	CEBPA/RPL23/RPL11/HSP90AB1/RACK1/RPL5/PTK2/RPS7/COP1/UBE2K/NOP53/BCAP31/SMARCC1/BAG6/CSNK2A1/UCHL5/UBQLN4/CLU/EIF3H/CSNK1E/FBXW8/ANKIB1/SUMO2/USP14	24
BP	GO:1902903	regulation of supramolecular fiber organization	43/1190	384/18903	0.000177717358079269	0.0105810180887196	0.00948100006317628	APOE/APOA1/VIL1/SERPINF2/TMSB10/RPS3/ACTG1/ARHGEF18/PFDN5/PFN1/WASHC1/ADD3/ROCK2/TRIM27/ARF1/CCDC88A/DLG1/TAOK1/MID1/BRAF/CAMSAP2/NCK2/PIK3R2/TMSB4X/CLU/PAK2/TRIOBP/BAIAP2L1/CDC42EP1/PLEKHH2/TBCD/CAMSAP3/GRB2/NRP1/ARPC1A/TPM1/LIMA1/SHANK3/ARPC2/COLGALT1/CDK5RAP2/RDX/WASL	43
BP	GO:0042176	regulation of protein catabolic process	41/1190	361/18903	0.000184168406559778	0.010845917681966	0.00971836030953884	GPC3/APOE/EEF1A1/CEBPA/RPL11/HSP90AB1/RACK1/NDUFA13/MDM4/COP1/UBE2K/FBXL20/CTSA/NOP53/BCAP31/SMARCC1/CST3/BAG6/VPS28/CSNK2A1/HGS/LAPTM4B/SNRNP70/UCHL5/OAZ1/UBQLN4/CLU/TMEM259/EIF3H/TIMP2/CSNK1E/FBXW8/CDK5RAP3/RNF128/ANKIB1/SUMO2/GGA1/CHMP6/FBXO11/RDX/USP14	41
BP	GO:0009144	purine nucleoside triphosphate metabolic process	31/1190	247/18903	0.000191337665431878	0.0110283773543608	0.00988185120909095	H19/GAPDH/NDUFA13/NDUFB7/OLA1/PRKAA2/ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/EIF6/RPTOR/PFKL/PARP1/NDUFA3/ITPA/TMSB4X/NDUFB11/AK3/NDUFS2/MLXIPL/FOXK1/ATP5F1B/ATP5MF/SDHC/ATP5F1A/TPI1/ATP6V0C/NDUFA11/ATP1B1/NME2	31
BP	GO:0031330	negative regulation of cellular catabolic process	31/1190	247/18903	0.000191337665431878	0.0110283773543608	0.00988185120909095	IGF2BP2/RPL23/RPL11/HSP90AB1/PABPC1/IGF2BP1/RPL5/RPS7/EHMT2/LRPPRC/CTSA/WASHC1/NOP53/SMARCC1/APOC1/CST3/WDR6/BAG6/RPTOR/CSNK2A1/SNRNP70/MAPK14/UCHL5/UBQLN4/EIF3H/TIMP2/FOXK1/DHX34/KLHL22/DHX9/USP14	31
BP	GO:2001242	regulation of intrinsic apoptotic signaling pathway	24/1190	172/18903	0.000202098314791417	0.0114297682298748	0.0102415129055551	RPL11/MIF/RPS3/RACK1/P4HB/RPS7/PPIA/RPL26/NDUFA13/SLC9A3R1/BCAP31/TPT1/TMBIM6/PARP1/NCK2/CLU/EIF5A/URI1/BCL2L1/HELLS/NONO/SKIL/PARL/GRINA	24
BP	GO:1903051	negative regulation of proteolysis involved in protein catabolic process	13/1190	66/18903	0.00020448863802553	0.0114297682298748	0.0102415129055551	RPL23/RPL11/HSP90AB1/RPL5/RPS7/NOP53/SMARCC1/BAG6/CSNK2A1/UCHL5/EIF3H/EFNA1/USP14	13
BP	GO:0006450	regulation of translational fidelity	7/1190	21/18903	0.000204630402048331	0.0114297682298748	0.0102415129055551	RPS5/RPS9/IARS2/EIF2S3/VARS2/DNAJC2/AARS2	7
BP	GO:0008286	insulin receptor signaling pathway	19/1190	122/18903	0.000219094289338023	0.0121127842819736	0.0108535216157568	AGT/AHSG/IGF1R/IGF2/IRS1/NUCKS1/RARRES2/PTPRA/SMARCC1/SNX5/PIP4K2A/STXBP4/PHIP/C2CD5/PIK3R2/BAIAP2L1/NCL/LONP1/GRB2	19
BP	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	13/1190	67/18903	0.00023929947953177	0.0128271388296972	0.0114936108260115	NDUFA13/NDUFB7/ATP5ME/ATP5F1D/ATP5F1E/NDUFA3/NDUFB11/NDUFS2/ATP5F1B/ATP5MF/SDHC/ATP5F1A/NDUFA11	13
BP	GO:0035304	regulation of protein dephosphorylation	16/1190	94/18903	0.000239569706165819	0.0128271388296972	0.0114936108260115	HSP90AB1/ENSA/PPIA/PPP6R2/SYMPK/HSP90B1/ROCK2/CSNK2B/PTBP1/SPPL3/PPP6R1/ANKLE2/NUAK1/PPP1R16A/PPP2R5D/CALM2	16
BP	GO:0034063	stress granule assembly	8/1190	28/18903	0.000240799975123867	0.0128271388296972	0.0114936108260115	RPS23/PRKAA2/UBAP2L/ATXN2/BICD1/LSM14A/YTHDF3/PRRC2C	8
BP	GO:0046034	ATP metabolic process	28/1190	217/18903	0.000241485448621099	0.0128271388296972	0.0114936108260115	H19/GAPDH/NDUFA13/NDUFB7/OLA1/PRKAA2/ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/EIF6/RPTOR/PFKL/PARP1/NDUFA3/TMSB4X/NDUFB11/NDUFS2/MLXIPL/FOXK1/ATP5F1B/ATP5MF/SDHC/ATP5F1A/TPI1/ATP6V0C/NDUFA11/ATP1B1	28
BP	GO:0046390	ribose phosphate biosynthetic process	30/1190	241/18903	0.00027795656268968	0.0142713016808548	0.0127876364073172	ACSL4/H19/ELOVL2/NDUFA13/NDUFB7/ATP5MC2/ATP5ME/MPC2/ATP5F1D/ATP5F1E/UCK2/SLC25A1/PRPSAP1/PARP1/NDUFA3/TMSB4X/NDUFB11/CTPS2/AK3/NDUFS2/ATP5F1B/ATP5MF/SDHC/ATP5F1A/GMPS/ATP6V0C/NDUFA11/ACACA/NME2/TKT	30
BP	GO:0006479	protein methylation	27/1190	208/18903	0.000280524806443759	0.0142713016808548	0.0127876364073172	JARID2/SMYD3/ARID4B/AUTS2/EHMT2/PCMTD1/NELFE/SETDB1/NSD2/TET3/LMNA/RIF1/ASH1L/PCMTD2/TET1/SNRPB/DNMT3A/NCOA6/NFYA/PIH1D1/KANSL1/CTNNB1/FBL/CARM1/EZH2/FBXO11/PAXIP1	27
BP	GO:0008213	protein alkylation	27/1190	208/18903	0.000280524806443759	0.0142713016808548	0.0127876364073172	JARID2/SMYD3/ARID4B/AUTS2/EHMT2/PCMTD1/NELFE/SETDB1/NSD2/TET3/LMNA/RIF1/ASH1L/PCMTD2/TET1/SNRPB/DNMT3A/NCOA6/NFYA/PIH1D1/KANSL1/CTNNB1/FBL/CARM1/EZH2/FBXO11/PAXIP1	27
BP	GO:0051444	negative regulation of ubiquitin-protein transferase activity	7/1190	22/18903	0.000283899202258568	0.0142713016808548	0.0127876364073172	RPS15/RPL37/RPL23/RPL11/RPS20/RPL5/RPS7	7
BP	GO:0001732	formation of cytoplasmic translation initiation complex	6/1190	16/18903	0.0002844777743692	0.0142713016808548	0.0127876364073172	EIF3B/EIF3G/EIF3E/EIF3H/EIF3L/EIF2S2	6
BP	GO:0034375	high-density lipoprotein particle remodeling	6/1190	16/18903	0.0002844777743692	0.0142713016808548	0.0127876364073172	APOA2/APOE/APOA1/LIPC/APOC1/APOM	6
BP	GO:2001022	positive regulation of response to DNA damage stimulus	23/1190	166/18903	0.00030150578264364	0.0149867736730572	0.0134287268908978	RPS3/ACTB/RPL26/PRKDC/SMARCA4/TRIM28/SMARCC1/SPIDR/RIF1/FXR1/PARP1/UCHL5/HDGFL2/POGZ/UBE2V2/EEF1E1/SKIL/SHLD1/PAXIP1/DHX9/ZNHIT1/EPC2/BABAM1	23
BP	GO:1900182	positive regulation of protein localization to nucleus	15/1190	87/18903	0.000321241236204621	0.0158225910705149	0.0141776514964183	CD2AP/HSP90AB1/CCT3/TRIM28/TPR/SMO/PARP1/PIK3R2/MAPK14/STK11/NPM1/CACNB4/CDK5RAP3/MAVS/CCT6A	15
BP	GO:0043414	macromolecule methylation	39/1190	348/18903	0.000342635134120795	0.0166500824184162	0.0149191156406007	TARBP1/JARID2/SMYD3/ARID4B/AUTS2/EHMT2/PCMTD1/NELFE/TRIM28/SETDB1/NSD2/WDR6/TET3/LMNA/RIF1/ASH1L/PCMTD2/TET1/SNRPB/CMTR1/DNMT3A/PARP1/METTL8/TRMT1/NCOA6/HELLS/MBD3/NFYA/THADA/SNRPD2/PIH1D1/KANSL1/CTNNB1/FBL/SNRPF/CARM1/EZH2/FBXO11/PAXIP1	39
BP	GO:0010976	positive regulation of neuron projection development	22/1190	157/18903	0.000344187750251499	0.0166500824184162	0.0149191156406007	APOE/RELN/AGT/IGF1R/PTK7/ADNP/ABL2/CBFA2T2/MDK/ITGA6/HSPA5/BRAF/GRN/CREB3L2/PRKCI/ROR1/SERPINF1/RETREG3/NRP1/STAU2/EZH2/ARMCX5-GPRASP2	22
BP	GO:0034381	plasma lipoprotein particle clearance	11/1190	53/18903	0.000386865339156372	0.0185489947570728	0.0166206142914689	APOA2/APOE/APOA1/CD36/APOC2/LIPC/KHSRP/APOC1/APOM/APOB/CNPY2	11
BP	GO:0051170	import into nucleus	23/1190	169/18903	0.000391653346074458	0.0186138406055387	0.016678718671241	AGT/RPL23/HSP90AB1/CD36/TRIM28/NUP153/TPR/CSE1L/LMNA/SMO/TXNIP/IPO9/HNRNPA1/PIK3R2/MAPK14/NUP107/TNPO2/E2F3/MAVS/PPP1R10/STK4/IPO7/NF1	23
BP	GO:0071827	plasma lipoprotein particle organization	10/1190	45/18903	0.000396151565344347	0.0186639059220493	0.016723579124651	APOA2/APOE/APOA1/AGT/APOC2/LIPC/APOC1/APOM/DGAT1/APOB	10
BP	GO:0098727	maintenance of cell number	24/1190	181/18903	0.000436668070712364	0.0203954104062034	0.0182750738849857	SOX4/NCOA3/ACTB/HMGA2/IGF2BP1/ARID4B/ASPM/SMARCA4/TPT1/SMARCC1/RIF1/SMO/TET1/BMPR1A/WDR43/ZFP36L2/BRAF/BICRAL/KAT2A/HOOK3/CDC73/CDH2/CTNNB1/EZH2	24
BP	GO:0032956	regulation of actin cytoskeleton organization	40/1190	365/18903	0.000456277299865571	0.0211291488091595	0.0189325317766983	APOA1/VIL1/SERPINF2/TMSB10/CD2AP/RHOBTB1/ACTG1/ARHGEF18/PAM/PFN1/WASHC1/ADD3/ABL2/MDK/ROCK2/TRIM27/ARF1/CCDC88A/DLG1/TAOK1/BRAF/NCK2/PIK3R2/TMSB4X/NEDD9/PAK2/TRIOBP/BAIAP2L1/CDC42EP1/PLEKHH2/GRB2/NRP1/ARPC1A/TPM1/STAU2/LIMA1/SHANK3/ARPC2/RDX/WASL	40
BP	GO:0016358	dendrite development	29/1190	237/18903	0.00046392789771941	0.0212329052656833	0.0190255015611376	APOE/RELN/DCDC2/SDK1/ASAP1/IGF2BP1/DTNBP1/SDC2/NEDD4L/NGEF/CAMSAP2/NCK2/STK11/CFL1/CUL7/MINK1/PAK2/FBXW8/DNM3/RAP2A/NRP1/CARM1/STAU2/SHANK3/EZH2/DGKG/EFNA1/ARMCX5-GPRASP2/WASL	29
BP	GO:0006405	RNA export from nucleus	15/1190	90/18903	0.000468384166132018	0.0212329052656833	0.0190255015611376	DDX39B/AKAP8L/XPO5/NUP153/TPR/PABPN1/HNRNPA1/NUP107/NPM1/CPSF6/SMG5/SMG6/XPOT/SMG7/DHX9	15
BP	GO:0030010	establishment of cell polarity	21/1190	150/18903	0.000470274756715023	0.0212329052656833	0.0190255015611376	PARD3B/SIPA1L3/IGF1R/HSP90AB1/RACK1/PTK2/PTK7/SLC9A3R1/ABL2/KIF26B/ROCK2/MPP7/LLGL2/ARHGEF11/STK11/SNX27/PRKCI/TCIRG1/RAB10/CAMSAP3/CDK5RAP2	21
BP	GO:0048813	dendrite morphogenesis	20/1190	140/18903	0.000487661847271246	0.0218359660207902	0.0195658672432796	RELN/DCDC2/IGF2BP1/DTNBP1/SDC2/NEDD4L/NGEF/STK11/CFL1/CUL7/MINK1/FBXW8/DNM3/RAP2A/NRP1/STAU2/SHANK3/EFNA1/ARMCX5-GPRASP2/WASL	20
BP	GO:0010720	positive regulation of cell development	35/1190	307/18903	0.000492259924123205	0.0218611825319633	0.0195884622092858	ROBO1/RELN/APOA1/CALR/PLXNC1/P4HB/NAP1L1/PRKDC/ROBO2/ADNP/ASPM/MDK/SMO/PLAG1/PLXNB1/RFX3/MAP2K2/BRAF/DNM2/STK11/CUL7/NEDD9/PRKCI/TRIOBP/FBXW8/GDI1/SKIL/SERPINF1/PREX1/CTNNB1/NRP1/STAU2/SHANK3/ARPC2/ARMCX5-GPRASP2	35
BP	GO:0034968	histone lysine methylation	19/1190	130/18903	0.000500335847118971	0.0218614485458918	0.0195887005680195	JARID2/SMYD3/ARID4B/AUTS2/EHMT2/NELFE/SETDB1/NSD2/TET3/LMNA/RIF1/ASH1L/NCOA6/NFYA/PIH1D1/KANSL1/CTNNB1/EZH2/PAXIP1	19
BP	GO:0051028	mRNA transport	19/1190	130/18903	0.000500335847118971	0.0218614485458918	0.0195887005680195	IGF2BP2/PEG10/IGF2BP1/DDX39B/AKAP8L/LRPPRC/KHSRP/NUP153/TPR/AHCTF1/PABPN1/HNRNPA1/NUP205/NUP107/SMG5/SMG6/ZC3H3/SMG7/DHX9	19
BP	GO:0006346	DNA methylation-dependent heterochromatin formation	7/1190	24/18903	0.000515627611594699	0.0221719872985721	0.0198669552604407	TRIM28/SETDB1/TET1/MORC2/DNMT3A/HELLS/MBD3	7
BP	GO:1904666	regulation of ubiquitin protein ligase activity	7/1190	24/18903	0.000515627611594699	0.0221719872985721	0.0198669552604407	RPS15/RPL37/RPL23/RPL11/RPS20/RPL5/RPS7	7
