#ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0006109	regulation of carbohydrate metabolic process	27/783	186/18903	1.3708852026454e-08	1.37424247252943e-06	1.15590213112421e-06	FOXO1/PRKAG2/PPARGC1A/SLC4A4/FBP1/NNMT/PFKFB1/ACACB/LEPR/ZBTB20/IGF1/GPLD1/STAT3/SORBS1/RGN/PPARA/GCKR/RORA/ENPP1/PDK4/PPP1R3B/SCARB2/PTK2B/CRY1/RORC/PRKN/ACADM	27
BP	GO:0010038	response to metal ion	40/783	360/18903	1.46235850645277e-08	1.4366209967392e-06	1.20836992375308e-06	TAT/GPHN/FBP1/ASS1/CPS1/DLG2/SLC1A1/ARG1/SLC13A5/EGFR/HMGCS2/KCNMA1/GPLD1/FGG/CPNE8/HAMP/ADCY1/SYT17/FOS/MT2A/TFR2/SYT7/MTTP/CAPN3/SOD2/ACO1/MAOB/MT1X/CAT/NFE2L2/PTK2B/JUN/CDH1/SLC6A1/PPP2CB/MT1E/PRKN/OTC/IGFBP2/SLC25A13	40
BP	GO:0016051	carbohydrate biosynthetic process	29/783	212/18903	1.57437731813808e-08	1.51634144837142e-06	1.27542434957522e-06	FOXO1/PCK1/SDS/PPARGC1A/FBP1/NNMT/PFKFB1/GBE1/LEPR/IGF1/GOT1/SLC39A14/GYS2/SORBS1/CHST9/RGN/UGP2/PPARA/PGM1/ENPP1/ST3GAL6/AGL/ATF3/PPP1R3B/PTK2B/CRY1/PC/ACADM/SLC25A13	29
BP	GO:0006006	glucose metabolic process	27/783	188/18903	1.72951420625346e-08	1.63372572713789e-06	1.37415855456373e-06	FOXO1/PCK1/SDS/PPARGC1A/FBP1/NNMT/PFKFB1/ACACB/LEPR/IGF1/SLC39A14/GPLD1/SORBS1/RGN/PPARA/GCKR/RORA/PGM1/PDK4/ATF3/H6PD/CRY1/PC/RORC/PRKN/ACADM/SLC25A13	27
BP	GO:0071375	cellular response to peptide hormone stimulus	36/783	306/18903	1.7719232328861e-08	1.64220507923331e-06	1.38129070289532e-06	GHR/FOXO1/PCK1/INSIG1/FBP1/ASS1/ERRFI1/CPS1/SORL1/ARG1/GOT1/SRD5A1/SLC39A14/HMGCS2/GPLD1/STAT3/SORBS1/SIK2/POR/PID1/IGFBP1/ENPP1/PDK4/FOS/GRB10/PIK3R1/LPIN2/PDE3B/JAK1/CPEB2/NFE2L2/LPIN1/PNPLA3/USO1/GRB14/TNS2	36
BP	GO:0019373	epoxygenase P450 pathway	9/783	19/18903	2.18045508269469e-08	1.98340654929562e-06	1.66828191024886e-06	CYP2C8/CYP2B6/CYP2C9/CYP2C19/CYP2C18/CYP2A7/CYP2A6/CYP2E1/CYP4A11	9
BP	GO:0015721	bile acid and bile salt transport	11/783	31/18903	2.27529798839076e-08	2.03204794890462e-06	1.70919513960454e-06	ABCB11/AQP9/SLCO2B1/SLC27A5/SLCO1B1/SLC10A1/ABCD3/SLC51A/ABCC2/AKR1C4/SLC10A7	11
BP	GO:0006639	acylglycerol metabolic process	22/783	132/18903	2.38472657191935e-08	2.06723917260456e-06	1.73879516382498e-06	PCK1/ACSL1/INSIG1/CPS1/SORL1/MOGAT1/CYP2E1/ABHD2/GPLD1/MFSD2A/MGLL/RGN/AGMO/GPAT3/LDLR/SLC27A5/MTTP/LIPG/LPIN2/CAT/LPIN1/PNPLA3	22
BP	GO:0019318	hexose metabolic process	30/783	229/18903	2.44158886551068e-08	2.06723917260456e-06	1.73879516382498e-06	FOXO1/PCK1/SDS/PPARGC1A/FBP1/NNMT/ALDOB/PFKFB1/ACACB/LEPR/IGF1/SLC39A14/GPLD1/SORBS1/RGN/PPARA/GCKR/RORA/PGM1/PDK4/ATF3/H6PD/CRY1/PC/RORC/PRKN/ACADM/TKFC/PFKFB3/SLC25A13	30
BP	GO:0010675	regulation of cellular carbohydrate metabolic process	24/783	155/18903	2.44912129633418e-08	2.06723917260456e-06	1.73879516382498e-06	FOXO1/PPARGC1A/FBP1/NNMT/PFKFB1/ACACB/LEPR/IGF1/GPLD1/STAT3/SORBS1/RGN/PPARA/GCKR/RORA/ENPP1/PDK4/PPP1R3B/SCARB2/PTK2B/CRY1/RORC/PRKN/ACADM	24
BP	GO:0015849	organic acid transport	37/783	324/18903	2.4830437944558e-08	2.06723917260456e-06	1.73879516382498e-06	ACSL1/ABCB11/SLC7A2/KMO/APBA1/SLC38A4/SLC1A1/SLC23A2/SLC27A2/ARG1/SLC13A5/SLC1A2/SLC25A18/MFSD2A/AQP9/PPARA/SLCO2B1/SLC25A15/CYP4A11/ACSL5/SLC27A5/SLCO1B1/MPC1/SFXN5/PLIN2/SLC10A1/ABCD3/SLC38A2/ABCB1/SLC6A13/SLC6A1/SLC51A/ABCC2/AKR1C4/ABCG2/SLC10A7/SLC25A13	37
BP	GO:0006638	neutral lipid metabolic process	22/783	133/18903	2.74771734532421e-08	2.24946460003875e-06	1.89206852287676e-06	PCK1/ACSL1/INSIG1/CPS1/SORL1/MOGAT1/CYP2E1/ABHD2/GPLD1/MFSD2A/MGLL/RGN/AGMO/GPAT3/LDLR/SLC27A5/MTTP/LIPG/LPIN2/CAT/LPIN1/PNPLA3	22
BP	GO:0006721	terpenoid metabolic process	19/783	101/18903	2.85550612249141e-08	2.29938460224227e-06	1.93405720979789e-06	CYP2C8/CYP3A4/CYP2C9/CYP2C19/ADH4/CYP2C18/CYP3A5/ALDH1A2/BCO2/SRD5A1/HMGCS2/ADH1B/CYP2E1/ALDH8A1/HSD17B6/ALDH1A1/ADH6/AKR1C4/RDH16	19
BP	GO:0042180	cellular ketone metabolic process	29/783	218/18903	2.95982045851625e-08	2.34494162777933e-06	1.97237611199937e-06	CYP2B6/BHMT/PRKAG2/ABCB11/INSIG1/ADH4/PPARGC1A/KMO/TDO2/ACACB/SRD5A2/LONP2/SRD5A1/ACMSD/IDO2/MFSD2A/RGN/PPARA/ALDH8A1/HSD17B6/PDK4/CBR4/FMO4/ACADL/ATP2B4/CYP4F3/H6PD/KYNU/AKR1C4	29
BP	GO:0009150	purine ribonucleotide metabolic process	45/783	447/18903	3.76470959675535e-08	2.93527833956544e-06	2.46891982744607e-06	PDE7B/ACSM2B/ACSL1/ACSM2A/PRKAG2/PPARGC1A/GDA/SLC4A4/FBP1/AASS/BAAT/ALDOB/DLG2/PFKFB1/GLYAT/TDO2/ACACB/XDH/ZBTB20/IGF1/PAPSS2/HMGCS2/STAT3/ACSM5/ELOVL6/SULT2A1/PPARA/MTHFD1/SUCLG2/TPST1/ADK/ACAT1/RORA/PGM1/PID1/ENPP1/ADCY1/ACSL5/PDK4/DHTKD1/HSD17B4/SLC25A25/PANK1/ADCY10/SLC25A13	45
BP	GO:0032869	cellular response to insulin stimulus	28/783	208/18903	3.95188704954437e-08	3.0330733105253e-06	2.55117708379303e-06	GHR/FOXO1/PCK1/INSIG1/FBP1/ERRFI1/SORL1/GOT1/SRD5A1/SLC39A14/HMGCS2/GPLD1/SORBS1/SIK2/PID1/IGFBP1/ENPP1/PDK4/GRB10/PIK3R1/LPIN2/PDE3B/CPEB2/LPIN1/PNPLA3/USO1/GRB14/TNS2	28
BP	GO:0009066	aspartate family amino acid metabolic process	13/783	48/18903	4.81776762443738e-08	3.57693346793377e-06	3.00862846340649e-06	BHMT/SDS/AASS/ASS1/MSRA/GOT1/MTHFD2L/MTHFD1/BHMT2/ASPG/MAT1A/RIDA/SLC25A13	13
BP	GO:0033865	nucleoside bisphosphate metabolic process	21/783	126/18903	4.95178085951743e-08	3.57693346793377e-06	3.00862846340649e-06	ACSM2B/ACSL1/ACSM2A/AASS/BAAT/GLYAT/TDO2/ACACB/PAPSS2/HMGCS2/ACSM5/ELOVL6/SULT2A1/SUCLG2/TPST1/ACAT1/ENPP1/ACSL5/PDK4/HSD17B4/PANK1	21
BP	GO:0033875	ribonucleoside bisphosphate metabolic process	21/783	126/18903	4.95178085951743e-08	3.57693346793377e-06	3.00862846340649e-06	ACSM2B/ACSL1/ACSM2A/AASS/BAAT/GLYAT/TDO2/ACACB/PAPSS2/HMGCS2/ACSM5/ELOVL6/SULT2A1/SUCLG2/TPST1/ACAT1/ENPP1/ACSL5/PDK4/HSD17B4/PANK1	21
BP	GO:0034032	purine nucleoside bisphosphate metabolic process	21/783	126/18903	4.95178085951743e-08	3.57693346793377e-06	3.00862846340649e-06	ACSM2B/ACSL1/ACSM2A/AASS/BAAT/GLYAT/TDO2/ACACB/PAPSS2/HMGCS2/ACSM5/ELOVL6/SULT2A1/SUCLG2/TPST1/ACAT1/ENPP1/ACSL5/PDK4/HSD17B4/PANK1	21
BP	GO:0055088	lipid homeostasis	25/783	174/18903	5.77725840295643e-08	4.11273815584377e-06	3.4593042306032e-06	ACSM2A/ABCB11/INSIG1/ABCB4/TLCD4/ZBTB20/GOT1/EPHX2/CYP7B1/GCKR/RORA/ABCG5/ABCG8/LDLR/ANGPTL4/MTTP/LIPG/TTC39B/TSKU/CYP39A1/ABCA1/PNPLA3/ACOX1/ACOX2/ABCA5	25
BP	GO:0019432	triglyceride biosynthetic process	12/783	41/18903	6.11997689399598e-08	4.29447521475832e-06	3.61216681337357e-06	PCK1/ACSL1/MOGAT1/GPLD1/MFSD2A/RGN/AGMO/GPAT3/LDLR/LPIN2/LPIN1/PNPLA3	12
BP	GO:0010906	regulation of glucose metabolic process	19/783	107/18903	7.53743323060854e-08	5.21462986320411e-06	4.38612682433484e-06	FOXO1/PPARGC1A/FBP1/NNMT/PFKFB1/ACACB/LEPR/IGF1/GPLD1/SORBS1/RGN/PPARA/GCKR/RORA/PDK4/CRY1/RORC/PRKN/ACADM	19
BP	GO:0006163	purine nucleotide metabolic process	46/783	476/18903	9.03681227092772e-08	6.16511414927735e-06	5.18559768470633e-06	PDE7B/ACSM2B/ACSL1/ACSM2A/PRKAG2/PPARGC1A/GDA/SLC4A4/FBP1/AASS/BAAT/ALDOB/DLG2/PFKFB1/GLYAT/TDO2/ACACB/XDH/ZBTB20/IGF1/PAPSS2/HMGCS2/STAT3/ACSM5/ELOVL6/SULT2A1/MTHFD2L/PPARA/MTHFD1/SUCLG2/TPST1/ADK/ACAT1/RORA/PGM1/PID1/ENPP1/ADCY1/ACSL5/PDK4/DHTKD1/HSD17B4/SLC25A25/PANK1/ADCY10/SLC25A13	46
BP	GO:0016125	sterol metabolic process	23/783	154/18903	9.46596598539128e-08	6.36942807126602e-06	5.35745010708879e-06	CYP3A4/CYP2C9/PRKAG2/INSIG1/LEPR/HMGCS2/SULT2A1/EPHX2/CYP7B1/POR/LDLR/SEC14L2/FMO5/PON1/ACADL/CAT/TTC39B/TSKU/CYP39A1/ABCA1/FAXDC2/HSD17B7/ABCA5	23
BP	GO:1901653	cellular response to peptide	39/783	373/18903	1.14105815895109e-07	7.5741590226591e-06	6.3707727935747e-06	GHR/FOXO1/PCK1/INSIG1/FBP1/ASS1/ERRFI1/CPS1/SORL1/ARG1/IGF1/GOT1/SRD5A1/SLC39A14/FOXO3/HMGCS2/GPLD1/STAT3/SORBS1/SIK2/ANO1/POR/PID1/IGFBP1/ENPP1/PDK4/FOS/GRB10/PIK3R1/LPIN2/PDE3B/JAK1/CPEB2/NFE2L2/LPIN1/PNPLA3/USO1/GRB14/TNS2	39
BP	GO:0019627	urea metabolic process	7/783	12/18903	1.34514317227691e-07	8.6938727134529e-06	7.31258580496799e-06	CYP2C9/ASS1/CPS1/ARG1/ASL/SLC25A15/OTC	7
BP	GO:0071941	nitrogen cycle metabolic process	7/783	12/18903	1.34514317227691e-07	8.6938727134529e-06	7.31258580496799e-06	CYP2C9/ASS1/CPS1/ARG1/ASL/SLC25A15/OTC	7
BP	GO:0046364	monosaccharide biosynthetic process	17/783	90/18903	1.43299342626316e-07	9.14138144130474e-06	7.68899411904704e-06	FOXO1/PCK1/SDS/PPARGC1A/FBP1/NNMT/PFKFB1/LEPR/SLC39A14/RGN/PPARA/PGM1/ATF3/CRY1/PC/ACADM/SLC25A13	17
BP	GO:0019216	regulation of lipid metabolic process	37/783	347/18903	1.46991266928814e-07	9.25668080967093e-06	7.78597466525767e-06	PCK1/PRKAG2/ABCB11/INSIG1/PPARGC1A/SORL1/ACACB/ZBTB20/LONP2/GPLD1/MFSD2A/SORBS1/HSD17B13/EPHX2/HPGD/RGN/PPARA/POR/RORA/LDLR/PDK4/SEC14L2/FMO4/PLGLB2/FMO5/ACADL/PLPP1/PDE3B/PTK2B/TTC39B/H6PD/RORC/PLGLB1/LPIN1/CHP1/ID2/DAB2IP	37
BP	GO:0046942	carboxylic acid transport	33/783	290/18903	1.5370227711412e-07	9.55677955929816e-06	8.03839357325675e-06	ABCB11/SLC7A2/KMO/ABCB4/APBA1/SLC38A4/SLC1A1/SLC23A2/ARG1/SLC13A5/SLC1A2/SLC25A18/AQP9/SLCO2B1/SLC25A15/CYP4A11/SLC27A5/SLCO1B1/MPC1/SFXN5/SLC10A1/ABCD3/SLC38A2/SLC17A4/SLC35D1/SLC6A13/SLC6A1/SLC51A/ABCC2/AKR1C4/ABCG2/SLC10A7/SLC25A13	33
BP	GO:0015850	organic hydroxy compound transport	33/783	292/18903	1.8065287810256e-07	1.10920867154972e-05	9.32977034937561e-06	ABCB11/ABCB4/SCP2/ABCA8/SLC22A1/OSBPL9/AQP9/SLCO2B1/ABCG5/ABCG8/LDLR/SYT17/SLC27A5/SLCO1B1/PON1/SYT7/MTTP/SLC10A1/CHRNA4/LIPG/MAOB/ABCD3/EEPD1/OSBPL11/TTC39B/TSKU/ABCA1/SLC51A/ABCC2/PRKN/AKR1C4/SLC10A7/ABCA5	33
BP	GO:0042594	response to starvation	27/783	211/18903	1.97731870415395e-07	1.18897693841577e-05	1.00007167908493e-05	FOXO1/PCK1/PRKAG2/PPARGC1A/CPS1/PFKFB1/RNF152/SRD5A1/FOXO3/HMGCS2/MAP3K5/MFSD2A/SIK2/TNRC6A/PPARA/ACAT1/HAMP/PDK4/FOS/ATF3/PLIN2/GABARAPL1/CLEC16A/NFE2L2/SLC38A2/CPEB4/ACADM	27
BP	GO:0009072	aromatic amino acid family metabolic process	10/783	30/18903	1.9848556382348e-07	1.18897693841577e-05	1.00007167908493e-05	TAT/KMO/HPD/TDO2/HGD/ACMSD/IDO2/PAH/KYNU/IYD	10
BP	GO:0019362	pyridine nucleotide metabolic process	15/783	73/18903	2.45102001022668e-07	1.41797868475724e-05	1.19268951175899e-05	KMO/NNMT/NAMPT/ACMSD/ALDH1L1/IDO2/NOCT/FMO5/DERA/NNT/H6PD/LDHB/KYNU/PC/RBKS	15
BP	GO:0046496	nicotinamide nucleotide metabolic process	15/783	73/18903	2.45102001022668e-07	1.41797868475724e-05	1.19268951175899e-05	KMO/NNMT/NAMPT/ACMSD/ALDH1L1/IDO2/NOCT/FMO5/DERA/NNT/H6PD/LDHB/KYNU/PC/RBKS	15
BP	GO:0033559	unsaturated fatty acid metabolic process	19/783	115/18903	2.46224938540802e-07	1.41797868475724e-05	1.19268951175899e-05	CYP2C8/CYP2B6/CYP2C9/CYP2C19/CYP2C18/CYP2A7/SCP2/CYP2A6/CYP2E1/ELOVL6/MGLL/HPGD/PTGR1/CYP4A11/FAAH2/CYP4F3/ACOX1/CES2/AKR1C4	19
BP	GO:0006094	gluconeogenesis	16/783	83/18903	2.48261740409452e-07	1.41797868475724e-05	1.19268951175899e-05	FOXO1/PCK1/SDS/PPARGC1A/FBP1/NNMT/PFKFB1/LEPR/SLC39A14/PPARA/PGM1/ATF3/CRY1/PC/ACADM/SLC25A13	16
BP	GO:0008203	cholesterol metabolic process	21/783	139/18903	2.78875608394712e-07	1.57452527406302e-05	1.32436389951512e-05	CYP3A4/CYP2C9/INSIG1/LEPR/HMGCS2/SULT2A1/EPHX2/CYP7B1/POR/LDLR/SEC14L2/FMO5/PON1/ACADL/CAT/TTC39B/TSKU/CYP39A1/ABCA1/HSD17B7/ABCA5	21
BP	GO:0034754	cellular hormone metabolic process	21/783	141/18903	3.56553710762652e-07	1.99021798552971e-05	1.67401114203757e-05	CYP2C8/ESR1/CYP3A4/CYP2C9/ADH4/CYP2C18/CYP3A5/ALDH1A2/BCO2/SRD5A2/SRD5A1/ADH1B/ALDH8A1/UGT2B15/HSD17B6/ALDH1A1/HSD17B4/ADH6/HSD17B7/AKR1C4/RDH16	21
BP	GO:0019319	hexose biosynthetic process	16/783	86/18903	4.13297626482001e-07	2.28103139469617e-05	1.9186199691802e-05	FOXO1/PCK1/SDS/PPARGC1A/FBP1/NNMT/PFKFB1/LEPR/SLC39A14/PPARA/PGM1/ATF3/CRY1/PC/ACADM/SLC25A13	16
BP	GO:0006575	cellular modified amino acid metabolic process	24/783	180/18903	4.37408413473894e-07	2.38727791887085e-05	2.0079859916784e-05	BHMT/ASS1/SLC1A1/GCH1/SLC1A2/ALDH1L1/SHMT1/SULT2A1/MFSD2A/VNN1/MTHFD2L/MTHFD1/DMGDH/POR/BHMT2/MTHFS/ACADL/SOD2/NFE2L2/HPN/FPGS/IYD/DIO1/ACADM	24
BP	GO:0010232	vascular transport	16/783	87/18903	4.87228469297265e-07	2.60137634911757e-05	2.18806835468165e-05	SLC7A2/SLC4A4/SLC1A1/ABCC9/LEPR/SLC22A1/SLC1A2/MFSD2A/SLCO2B1/ATP2B4/SLC38A2/ABCB1/SLC6A13/SLC6A1/ABCC2/ABCG2	16
BP	GO:0150104	transport across blood-brain barrier	16/783	87/18903	4.87228469297265e-07	2.60137634911757e-05	2.18806835468165e-05	SLC7A2/SLC4A4/SLC1A1/ABCC9/LEPR/SLC22A1/SLC1A2/MFSD2A/SLCO2B1/ATP2B4/SLC38A2/ABCB1/SLC6A13/SLC6A1/ABCC2/ABCG2	16
BP	GO:0019439	aromatic compound catabolic process	45/783	489/18903	5.01330595614079e-07	2.64788804909285e-05	2.22719025216215e-05	PDE7B/TAT/GDA/KMO/UPB1/HPD/TDO2/HGD/XDH/CYP2A6/CPEB3/DPYS/ERN1/ACMSD/ALDH1L1/IDO2/PON3/EPHX2/RGN/TNRC6A/SUCLG2/SLCO2B1/ACAT1/CECR2/PAH/ALDH8A1/ENPP1/RIDA/SLCO1B1/NOCT/DPYD/MTHFS/TENT5A/PON1/A1CF/DERA/CDA/UPP2/TUT7/SAMD4A/MAOB/CTIF/KYNU/TNFRSF1B/ABCC2	45
BP	GO:0046460	neutral lipid biosynthetic process	12/783	49/18903	5.26875056297172e-07	2.72422134371759e-05	2.291395674201e-05	PCK1/ACSL1/MOGAT1/GPLD1/MFSD2A/RGN/AGMO/GPAT3/LDLR/LPIN2/LPIN1/PNPLA3	12
BP	GO:0046463	acylglycerol biosynthetic process	12/783	49/18903	5.26875056297172e-07	2.72422134371759e-05	2.291395674201e-05	PCK1/ACSL1/MOGAT1/GPLD1/MFSD2A/RGN/AGMO/GPAT3/LDLR/LPIN2/LPIN1/PNPLA3	12
BP	GO:0006720	isoprenoid metabolic process	19/783	121/18903	5.56440386945384e-07	2.84711997987055e-05	2.39476811267613e-05	CYP2C8/CYP3A4/CYP2C9/CYP2C19/ADH4/CYP2C18/CYP3A5/ALDH1A2/BCO2/SRD5A1/HMGCS2/ADH1B/CYP2E1/ALDH8A1/HSD17B6/ALDH1A1/ADH6/AKR1C4/RDH16	19
BP	GO:0072524	pyridine-containing compound metabolic process	15/783	79/18903	7.21022120513762e-07	3.6511965525398e-05	3.07109259144495e-05	KMO/NNMT/NAMPT/ACMSD/ALDH1L1/IDO2/NOCT/FMO5/DERA/NNT/H6PD/LDHB/KYNU/PC/RBKS	15
BP	GO:0006536	glutamate metabolic process	10/783	34/18903	7.45123241617304e-07	3.73474016614714e-05	3.14136275332752e-05	TAT/GOT1/ASL/HAL/ADHFE1/DGLUCY/MTHFS/UROC1/FPGS/GLS2	10
BP	GO:0042537	benzene-containing compound metabolic process	9/783	27/18903	8.20306367139268e-07	4.02934487538808e-05	3.38916051686487e-05	KMO/TDO2/SRD5A2/CYP2E1/IDO2/PON3/EPHX2/ALDH8A1/KYNU	9
BP	GO:0042730	fibrinolysis	9/783	27/18903	8.20306367139268e-07	4.02934487538808e-05	3.38916051686487e-05	SERPINE1/PLG/CPB2/PROS1/F11/HRG/FGG/KLKB1/SERPING1	9
BP	GO:0000050	urea cycle	6/783	10/18903	9.02297313865541e-07	4.37448004643478e-05	3.67946043679421e-05	ASS1/CPS1/ARG1/ASL/SLC25A15/OTC	6
BP	GO:1902652	secondary alcohol metabolic process	21/783	149/18903	9.08381442867156e-07	4.37448004643478e-05	3.67946043679421e-05	CYP3A4/CYP2C9/INSIG1/LEPR/HMGCS2/SULT2A1/EPHX2/CYP7B1/POR/LDLR/SEC14L2/FMO5/PON1/ACADL/CAT/TTC39B/TSKU/CYP39A1/ABCA1/HSD17B7/ABCA5	21
BP	GO:0006694	steroid biosynthetic process	23/783	178/18903	1.32141472858171e-06	6.26720764949885e-05	5.27147051780451e-05	CYP3A4/PRKAG2/ABCB11/INSIG1/BAAT/SCP2/SLC27A2/OSBPL9/SRD5A2/SRD5A1/HMGCS2/CYP7B1/POR/HSD17B6/SLC27A5/SEC14L2/PBX1/ABCD3/H6PD/CYP39A1/FAXDC2/HSD17B7/AKR1C4	23
BP	GO:0006699	bile acid biosynthetic process	10/783	36/18903	1.33969218891975e-06	6.26720764949885e-05	5.27147051780451e-05	ABCB11/BAAT/SCP2/SLC27A2/OSBPL9/CYP7B1/SLC27A5/ABCD3/CYP39A1/AKR1C4	10
BP	GO:0046320	regulation of fatty acid oxidation	10/783	36/18903	1.33969218891975e-06	6.26720764949885e-05	5.27147051780451e-05	PRKAG2/ABCB11/PPARGC1A/ACACB/LONP2/MFSD2A/PPARA/PDK4/FMO4/ACADL	10
BP	GO:0006637	acyl-CoA metabolic process	16/783	94/18903	1.4403547044807e-06	6.61217038169084e-05	5.5616253960519e-05	ACSM2B/ACSL1/ACSM2A/AASS/BAAT/GLYAT/TDO2/ACACB/HMGCS2/ACSM5/ELOVL6/SUCLG2/ACAT1/ACSL5/PDK4/HSD17B4	16
BP	GO:0035383	thioester metabolic process	16/783	94/18903	1.4403547044807e-06	6.61217038169084e-05	5.5616253960519e-05	ACSM2B/ACSL1/ACSM2A/AASS/BAAT/GLYAT/TDO2/ACACB/HMGCS2/ACSM5/ELOVL6/SUCLG2/ACAT1/ACSL5/PDK4/HSD17B4	16
BP	GO:0051384	response to glucocorticoid	20/783	142/18903	1.66171945892851e-06	7.55774627986744e-05	6.35696771568654e-05	GHR/TAT/PCK1/ASS1/ERRFI1/CPS1/PFKFB1/ARG1/GOT1/SRD5A1/BCKDHB/FOXO3/HMGCS2/POR/AGL/FOS/MAOB/ACVR1/KLF9/IGFBP2	20
BP	GO:0034308	primary alcohol metabolic process	17/783	108/18903	2.10308407975256e-06	9.47738440343541e-05	7.97161276004715e-05	CYP2C8/CYP3A4/ADH4/CYP2C18/CYP3A5/ALDH1A2/IGF1/ADH1B/HAO1/SULT2A1/HSD17B6/CBR4/ALDH1A1/ADH6/H6PD/AKR1C4/RDH16	17
BP	GO:0031638	zymogen activation	13/783	67/18903	3.06135554212025e-06	0.000136703440208133	0.00011498392825667	SERPINE1/CPB2/F11/C1R/F9/FGG/KLKB1/CYFIP2/HP/HGFAC/HPN/C1RL/HPR	13
BP	GO:0044272	sulfur compound biosynthetic process	20/783	148/18903	3.19537130398481e-06	0.000141402376983544	0.000118936295572692	BHMT/ACSL1/CTH/SLC1A1/ACACB/PAPSS2/SLC1A2/ELOVL6/CHST9/MTHFD2L/MTHFD1/ACAT1/BHMT2/MAT1A/ST3GAL6/ACSL5/PDK4/NFE2L2/DSE/SLC10A7	20
BP	GO:0019369	arachidonic acid metabolic process	12/783	58/18903	3.61541111978885e-06	0.000158561601967883	0.00013336925418394	CYP2C8/CYP2B6/CYP2C9/CYP2C19/CYP2C18/CYP2A7/CYP2A6/CYP2E1/MGLL/CYP4A11/FAAH2/CYP4F3	12
BP	GO:1901617	organic hydroxy compound biosynthetic process	27/783	245/18903	3.77984227160059e-06	0.000164306064054001	0.000138201033218745	CYP3A4/PCK1/PRKAG2/ABCB11/INSIG1/BAAT/SCP2/SLC27A2/OSBPL9/SRD5A2/GCH1/GOT1/HMGCS2/CYP7B1/POR/PAH/SLC27A5/SEC14L2/RAPGEF2/PTK2B/ABCD3/H6PD/CYP39A1/PTS/FAXDC2/HSD17B7/AKR1C4	27
BP	GO:0008206	bile acid metabolic process	11/783	49/18903	3.95732309478312e-06	0.00017051202668048	0.000143420989353866	ABCB11/BAAT/SCP2/SLC27A2/OSBPL9/SULT2A1/CYP7B1/SLC27A5/ABCD3/CYP39A1/AKR1C4	11
BP	GO:0016101	diterpenoid metabolic process	15/783	90/18903	4.00966363548832e-06	0.000171264937195814	0.000144054277064455	CYP2C8/CYP3A4/ADH4/CYP2C18/CYP3A5/ALDH1A2/BCO2/SRD5A1/ADH1B/ALDH8A1/HSD17B6/ALDH1A1/ADH6/AKR1C4/RDH16	15
BP	GO:0009162	deoxyribonucleoside monophosphate metabolic process	8/783	25/18903	4.82778434611623e-06	0.00020443169575968	0.000171951484196971	GDA/UPB1/XDH/DPYS/SHMT1/ADK/DPYD/UPP2	8
BP	GO:0014823	response to activity	13/783	70/18903	5.10720452579215e-06	0.000214415287441804	0.000180348877766389	PPARGC1A/SRD5A1/ABCG5/ABCG8/FOS/CAPN3/SOD2/CRY2/CAT/SLC25A25/SLC38A2/CRY1/TNS2	13
BP	GO:0009636	response to toxic substance	27/783	250/18903	5.52929492088702e-06	0.000230168615689806	0.000193599309228203	ADH4/ASS1/CPS1/GLYAT/ARG1/GCH1/SRD5A1/PON3/EPHX2/ABTB2/ALDH1A1/PON1/FOS/HP/MT2A/SOD2/FANCC/MAOB/MT1X/CAT/NFE2L2/CDH1/ABCB1/SLC6A1/MT1E/PRKN/ABCG2	27
BP	GO:0032922	circadian regulation of gene expression	13/783	71/18903	6.0177476338893e-06	0.000248396440148439	0.000208931087687001	PPARGC1A/NAMPT/PPARA/RORA/PER3/NOCT/CRY2/PER1/MYCBP2/CRY1/RORC/ID2/NPAS2	13
BP	GO:0009112	nucleobase metabolic process	9/783	34/18903	7.0719274745208e-06	0.00028708518805658	0.000241472947694599	GDA/CPS1/XDH/DPYS/SHMT1/ADK/DPYD/CTPS1/CDA	9
BP	GO:0042573	retinoic acid metabolic process	9/783	34/18903	7.0719274745208e-06	0.00028708518805658	0.000241472947694599	CYP2C8/CYP3A4/CYP2C18/CYP3A5/ALDH1A2/BCO2/ADH1B/ALDH8A1/ADH6	9
BP	GO:0044270	cellular nitrogen compound catabolic process	41/783	474/18903	7.49160138533414e-06	0.000301629065612797	0.000253706086604284	PDE7B/CYP3A4/BHMT/GDA/CYP3A5/KMO/UPB1/TDO2/XDH/CPEB3/DPYS/ERN1/ACMSD/ALDH1L1/IDO2/RGN/TNRC6A/SUCLG2/SLCO2B1/DMGDH/POR/ACAT1/CECR2/ENPP1/RIDA/SLCO1B1/NOCT/DPYD/MTHFS/TENT5A/A1CF/ACADL/DERA/CDA/UPP2/TUT7/SAMD4A/CTIF/KYNU/TNFRSF1B/ABCC2	41
BP	GO:0003018	vascular process in circulatory system	28/783	270/18903	8.10701075701713e-06	0.000323753145028196	0.000272315081055133	ADRA1A/SLC7A2/SLC4A4/CPS1/SLC1A1/ABCC9/LEPR/SLC22A1/GCH1/ARHGAP42/SLC1A2/KCNMA1/CRP/MFSD2A/DOCK5/SLCO2B1/FGG/ADRA1B/FERMT2/SOD2/ATP2B4/PTPRJ/SLC38A2/ABCB1/SLC6A13/SLC6A1/ABCC2/ABCG2	28
